index,user_id,date,comment
4052,stickguy,"April 14, 2012 9:40AM","in the big scheme of things, an alignment is chump change.  Just go to a reputable tire shop, and have it done.  Heck, normally it is free to check (though they always find at least 1 # out of spec!)  But it only coasts about $75 to do it.  I have the 3 year plan for my van, and that was only about $125 with a coupon, and I can have it redone every 6 months for 3 years, so average it out and I am paying about $20 per alignment (and just have it done when the van is in for the free rotation and balance that came with the tires)."
4053,dino001,"April 14, 2012 10:10AM","I agree. But my BMW store thinks it is worth $200.  $200!!!!   :sick: It's amazing.  You know, I like the idea of doing everything at once, but no way I think $200 is a fair price for an alignment job, even if it was made by a Mechanic of the Century."
4054,nyccarguy,"April 14, 2012 11:05AM",On my 3rd tank & calculated 20 mpg.  Not too shabby for a green engine.
4055,nyccarguy,"April 14, 2012 11:34AM","Stickguy - I don't know.  To me leasing is only worth it if the manufacturer subsidizes it with a ridiculously high residual (like my wife's former '07 X3 @ 65% after 3 years/45K or my current 328xi @ 64% after 30 months/50K) or an insanely low money factor.  Don't forget I was also able to take advantage of a $2500 rebate which allowed me to buy the car way under invoice.If I were to finance, it would cost me $120 per month more ($3600) + with the amount of driving I do, I'm guaranteed a residual value of 64%.  2 1/2 or 3 years down the road if I were to trade the car in, no way the dealer is going to give me $26K for the car, especially when there are similar cars out there (thousands) with 1/3 to 1/2 the amount of miles.  No way I'm going to justify a mid to high 6 hundred something lease payment.  It's simply too much.Don't forget, this car payment isn't my only one.  I'm on the hook for the Pilot until May 2016."
4056,mvs1,"April 14, 2012 6:21PM",Have you looked at the 2011s? A little more than a year ago when I leased my335i xdrive sedan w/ m-sport + most every other option space gray over black interior there was one east of the Mississippi. I worked for about a month to find it at my price. Fast forward a rare car new being in the condition you'd accept used and I'd call that nearly impossible. Right now I plan on buying my lease out if all things stay the same reliability wise and I'm scheduling in a visit to the dealer to explore a Dinan upgrade.
4057,nyccarguy,"April 14, 2012 7:36PM",Most of the owner's complaints on bimmerfest were from low mileage drivers who aren't getting the full value of BMW including scheduled maintenance for the 1st 4 years/50K miles.
4058,graphicguy,"April 15, 2012 6:30AM",mvs.....ask your dealer about the performance package before spending for Dinan.
4059,flightnurse,"April 16, 2012 7:21AM","I agree with Graphic, Dinan makes some well made and thought out products, however the price.... Also ANY work you have done at Dinan or their authorized dealers well notify BMW of any work they perform on your car.  The performance pack from BMW is just as good if not better, and cost less too."
4060,flightnurse,"April 16, 2012 7:54AM","Andres the key really is to have an extra set of rims and tires. I grew up in San Diego and did the auto cross a lot at Jack Murphy stadium (sorry I can't call it Qualcomm) I campaigned a 1970 Datsun 510 4dr, always had a great time.. If you have a change get to Willow Spring, the street track is OK, but the racetrack is were the run really is.. Haven't been to Pahrump yet.. ButtonWillow is too far."
4061,ivan_99,"April 6, 2012 9:02AM","I don't think there is any proof that people are filling out CR surveys as lambs...but there is no proof they are not.I think CR and even JD Powers is about as good as we can get trying to determine reliability.Which isn't very good...Let's say you have two cars MB E class and Kia Rio.  I would suspect that if both experience 5 minor problems that Mr E class would note every single one.  There is an expectation that once you spend a certain amount that everything should be working correctly (I also subscribe to this theory).  The Rio guy didn't see the, fictional, power window switch not working as a problem...because hey...it didn't leave me stranded...and they fixed it under warranty.I would also suspect that once you start adding in ""free"" maintenance it skews the results.Then I have my couch theory that relates to demographics.  Give the same couch to college dudes and grandma.  After 3 years which couch is more ""reliable"".  What if grandma's really liked a particular couch (wonder why Buick is so high on JD Powers...).  Or why, for some reason,  the Lexus GS and IS had worse than their ""normal"" reliability rating; answer: because they sell those to people like me (drive it like you stole it).Speaking of JD Powers.  A while ago I compared the long term reliability from two separate periods.  Conclusion: A new Audi is as reliable as a Toyota from 5 years ago...the new Toyota is even more reliable...but if 5 years ago you were ""happy"" with the number of problems per 100 vehicles...you could justify a new Audi"
4062,dino001,"April 6, 2012 9:55AM","A MB owner wouldn't suddenly become complacent about the 5 problems and the Kia owner wouldn't suddenly become more criticalActually, they potentially could, very much so. It is a game of expectations.  Doesn't mean this is the only variable, but it is important one, often not taken into account.I would add, I don't care much for JP Powers' methodology.  There were several times, when I read results of their surveys vs. what I knew about the car, it became evident to me there is a lot pretending there.  Case in point - Subaru Legacy.  Since 2005, it had three distinct levels of trim with totally different engine performance.  While standard four cylinder is so-so, the GT trim turbo is a beast, one of the fastest in the group.  Yet, JP Powers would allow you to choose specifically ""GT"" trim and would still assign lower than average acceleration to it.  I suspect, the surveys were not properly sorted, there was probably not enough data for separate GT trim, but JP Powers would not admit that - they'd rather give you garbage data based on averaged low-end trim line and pretend it also pertained to the higher one.  Once I discovered that, it became clear to me these guys know much less than they are pretending to do.Not to mention their choices for categories, like ""harsh ride"" somehow becomes part of a ""quality"" in their ""initial"" or ""long term"" quality studies.  Pure ignorance taken to extreme."
4063,flightnurse,"April 6, 2012 10:00AM","wireless I haven't read many personal reviews of the current C class from owners, I like the coupe though but the price I can't warm up to.  I was a big Benz fan many years ago however, I have a secret desire for a E55 wagon.The design of the current benz doesn't do it for me, however it is typical german in its design, something that BMW and AUDI are not. We all have our likes and dislikes, this is what makes the world go around.FN"
4064,sweendogy,"April 6, 2012 2:33PM","""CR isn't for enthusiasts"" - bold  statement - I subscribe to CR and own a car in this class- and i shopped BMW, and continue to cross shop the class. I take what they say along with what other mags have to say as a good barometer for what my next purchase should be- its not set in stone but it's a guide- they are not a ""rag"" and have no support other then subscribers so I take what they say seriously - unlike other mags that are tied to certain product lines.(not directed at host) I love when people argue about what Consumers are saying about the BMw - mind you these are people who bought (or leased) a car and are just posting an opinion so other consumers know what to expect. Toyota argument - nice try but really?"
4065,flightnurse,"April 6, 2012 3:21PM","KD from what I have read the person who comes and picks up the cars is a Concierge type person, so in theory one would never have to step into a dealership at all."
4066,nyccarguy,"April 6, 2012 4:44PM","Hyundai for doing what Lexus did way back in the day.  I can see how the Genesis works, although I don't see any in my neck of the woods because they DO NOT offer AWD (AWD is expected here in the northeast).  I'm not sure who the target market for the Eqqus is.  My parents are 66 & 64.  They both drive cars that cost what an Eqqus costs (2011 Cayenne V6 & 2011 Tahoe LTZ).  I can tell you that there's no way either of them is setting foot in a Hyundai dealership.  They also tend to like the firm ride of a German car."
4067,fedlawman,"April 6, 2012 5:15PM","I replaced my M today...I want to thank the gentleman pictured with me who took such good care of my car for the past 17 years.And yes, the E30 will be parked next to it in about 2 weeks! Talk about clouds with silver linings..."
4068,nyccarguy,"April 6, 2012 7:10PM","Gorgeous!  Gorgeous!  Gorgeous!  What year is that?  1995?  Mazes-Tov & may you have many, many, years of fantastic driving experiences with it!  I love that car!"
4069,nyccarguy,"April 7, 2012 4:12AM","Those '95s are what made me fall in love with the 911.  I didn't particularly care for the styling before that.  I thought they looked like a squashed bug.  I was a 944/928/968 fan.  Ever since I first laid eyes on a '95 911, I immediately added it to my list of dream cars!  How many miles are on your C4?  How'd you find it?  Why was this guy selling it?I'm starting to dip into my BMW's performance potential.  First and foremost I'm so impressed with how well the chassis is balanced.  It pours itself around curves.  The entire car is very fluid.I used to say that I'd only want a RWD 3 series with a Sport Pkg & frowned upon BMW for only offering a cosmetic sport package with AWD.  Not anymore.  I'm so happy with how well my 328xi drives.  I don't feel the need for anything sharper & a bit lighter (Sport Pkg & RWD).  I don't feel the need or want for anymore power.When I drive a car, I always try to pick a theme song for it.  Something that suits the car perfectly.  My Prelude's theme is ""Sunshine of Your Love"" by Cream.For my 328xi, since I'm leasing it and have to give it back in 2 1/2 years, I picked ""Stay With Me"" by Faces.  ""Yeah I'll pay your cab fare home, you can even use my best cologne, just don't be here in the morning when I wake up."""
4070,graphicguy,"April 7, 2012 6:55AM",Fed....BIG CONGRATS!  That is sweet!
4071,flightnurse,"April 7, 2012 7:21AM","NYC, growing up in SoCal Porsche's were everywhere, there was a mix of 911s and the 924 (later model)944,986 and the beloved 928. I had always wanted a 928GTS. This all changed in 2000 when I was looking for one, then decided to learn about the car and the maintenance issues with the car. I drove a couple (all with manual transmission.) After learning about the maintenance issues and cost, I switched to the 2000 Vette I bought. Even though my vette had quality issues, it was a very entertaining car to drive... I have a long list of secret desire cars, and the 928 GTS is still on that list."
4072,graphicguy,"April 7, 2012 7:28AM","Flightnurse....nice wish list.Mine mirrors yours, but I'd add a Ford GT, a 12 cyl BMW 8 series and an Alpina, a'56 Chrysler New Yorker (my favorite '50s era American style), any Ferrari, a Jag XKE V12.Drove a linggenfelter (sp?) corvette a friend was trying to sell me a couple of years ago.  That was a wickec piece."
4073,flightnurse,"April 7, 2012 7:39AM","Graphic If you have a great working relationship with a dealership, there is no reason why they wouldn't bring a car to you to look at if you are busy. I have a buddy who has leased 13 BMW from the same dealer in Atlanta. They will pick up his car when it needs service for him and drop off the loaner to him. He has bought a couple of cars this way too, so it does happen. He knows what he wants in them, tells the same salesman he has used for the past 13 cars, and it is delivered. However, some people like to test drive the cars before buying them."
4074,sweendogy,"April 7, 2012 8:06AM",Thought your view was to point to the Toyota recall.
4075,m6user,"April 8, 2012 2:09PM","It seems like a lot of people believe self-selection only brings back results from sore losers or proud owners which IMO is not the case.  Unless any survey of owners is done with a gun at their head, it is self-selected.  The only other method would be strictly from dealers service records since after warranty so many cars are serviced and repaired done by independent garages.  That would give some good indication of initial and early troubles but wouldn't provide any long term reliability data.  Pluse getting that kind of cooperation from dealers across the board would be extremely difficult.  And if you think dealers pull shenanigans with customers....what would they do with something like that."
4076,nyccarguy,"April 8, 2012 7:29PM",Thanks for derailing the thread for me!  I'm so happy for you dude!
4077,sweendogy,"April 10, 2012 2:29PM",After you repaid 400k in loans -
4078,andres3,"April 11, 2012 1:19PM","Plus which, a flaw that causes the car to stop running isn't differentiated from one that's an inconvenience or a minor annoyance in a system that 99% continues to function.>>>>_________You are probably right with JD Powers, but they are just an advertisement to the highest bidder anyway, and I'm sure they skew their data as such.With CR... you get major and minor issues separated, such as ""Engine - Minor""  and ""Engine - Major.""A Fantastic system if I do say so myself."
4079,wireless,"April 11, 2012 3:48PM",Can we move and hear about Fedlawman's Porsche some more?
4080,andres3,"April 11, 2012 6:42PM","Yes, I love the conspiracy theorists that think CR brainwashes millions of people into believing something that isn't true.In fact... some BMW lovers (since some say BMW lovers would never read CR), should know that some BMW's score quite well when it comes to quality and value (in the 90's even score wise).  It's just when it comes to reliablity that they can be spotty at best.Audi isn't perfect, but their trend is for reliability to generally improve over the last 10 years, moreso than BMW.I can totally understand getting a fun to drive vehicle despite some reliability flaws.  I can't understand the argument that because a car costs 1/2 as much it should be half as reliable (or expectations as such should be lower).If I pay 1/2 as much I'd expect my HP and Torque, comfort, luxury to be halved, but not the reliability.  If the performance was half, and the reliability was also half, then I'd expect the price to be 1/2 x 1/2 which equals 1/4!"
4081,nyccarguy,"April 11, 2012 6:49PM","As you all know (and are probably sick of me saying so by now), I am infatuated with the way my BMW 328xi drives.  I love it more and more every day.  With close to 1200 miles (and my best friend's V1), I've been doing my best to explore the limits of what this Bavarian engineered I6 & RWD chassis can do.  Yikes!I've discovered DS mode in the transmission.  It should be explained very simply in the owner's manual:Slap shifter to left, Plant right foot, SmileThe throttle mapping is much more responsive.  The car feels even more alive!"
4082,nyccarguy,"April 12, 2012 4:25AM","Yes sir, you are correct.  It is AWD, but is a RWD based AWD system.  Take the AWD out of the equation & like your 328i Touring is a good old RWD chassis."
4083,laurasdada,"April 12, 2012 8:24AM","Yes, the wife's 535xi has the DS mode, too.  It's quite an attitude changer, I fear for her.  My Jag has a sport mode, too.  Combined with the paddle shifters, quite un-gentlemanly!"
4084,m6user,"April 12, 2012 8:41AM",My IS350 isn't *super* reliable. My previous cars...my Honda wasn't as reliable as my Audi. Looking at CR...the Audi should loose that comparison every time.I think CR has a sample size a little larger than ONE.  If two other peope had Audis that had more problems than your Honda would you then accept as fact that the Honda was more reliable.  It's twice the sample size yours is.  People do get lemons or plums and that is why a survey of several hundred or even thousands is a better indicator than your admitted speculations.  Did the lady across the hall have a copy of CR in her hand?  Would have made your story even funnier.
4085,nyccarguy,"April 3, 2012 11:54AM","When I drive cars, one thing I judge them by is their comfortable driving speed or ""natural loafing sweet spot"" as you so nicely put it.  According to me, it is the driving speed at which the car ""feels"" just right driving at.  Not full throttle, where's the fire, my wife's water just broke, and her contractions are 2 minutes apart driving.My Prelude feels perfect at 75, even though the tach needle is over 3K.  Anything over that and I feel I'm driving the Prelude ""fast,""My former TSX felt just right at 80.  Which seems logical given that it is heavier than my Prelude, has more sound deadening material, and an actual overdriven 5th gear.I've had the BMW up at 90 for a few brief moments and the car was as you and my wife have pointed out is ""scary fast.""  The car is just inceredibly planted at speed."
4086,nyccarguy,"April 3, 2012 12:30PM","Stickguy - you don't want a Dodge Dart.  I don't care how much of a guised up Alfa Romeo it is.  It happens to look great in the pics I've seen.  It's not a BMW.Just a personal note about those '08 & '09 CPO 328is (plural).  Some of the '09s came with these 16"" wheels standard.  They look small on the E90 IMHO.My Mom had an '08 328xi for 3 years & almost 60K miles.  Not only was it a great car to drive, but absolutely bulletproof."
4087,sweendogy,"April 3, 2012 2:18PM","Agree the refinement is something for sure. I'm sure the new BMW 3 for 2012 should help the dated interior and nav setup, as others have pointed out. Audi continues to excel at interiors and is the standard for the class for such.   The 25% or more msrp difference is Hard to ignore for the 335 vs g37- (please dont argue with me - ive priced them option for option) and even the msrp for the 328 balloons to 50k. I think NyC did a great job getting the deal on a great car- and I wish him well and I hope to see him on the Merritt one day.My argument has never been the g as a better car- but a better value for a lot of the same things the BMW does. The g or Acura might never be the top pick for car and driver mag, or the ""true driver""- but in consumer reports they have consistently ranked better.  An unbiased news rag with no advertising support- I think the true driver, a person who wants the true sport and performance is going to get the 335 or 328 - with sport and stick. Other then that set up these cars in this class are very close regardless of price. -"
4088,sweendogy,"April 3, 2012 2:41PM",I don't understand the first paragraph - but agree the chryster has made major strides in a short period. Nice job flight - your back
4089,flightnurse,"April 3, 2012 2:53PM","Sweeny the reason why you don't understand the first paragraph is simple, it was directed at you comparing a Jeep to a BMW...With the 8 spd coming to 300C, the might G will have major competition in the best bang for the buck.  For under 40K the 300c will be a major player. Just as long as Chrysler doesn't program the 300c to go into ""eco"" mode so quickly even BMW will have to watch out."
4090,nyccarguy,"April 3, 2012 3:30PM",Kdshapiro - Thanks my man!  I just love the car and cannot say enough good things about it. Haven't heard from you in a while & glad you are still here!BTW men - I turned 36 today!
4091,stickguy,"April 3, 2012 3:55PM","happy birthday.  Keep enjoying that early present.I was 36 once.  A long time ago.  A real long time.I have a birthday in a few weeks, but it is much more renowned than 36 (as a milestone!)"
4092,flightnurse,"April 3, 2012 7:12PM","I am not the one who continues to write comments about how wonderful the G is over the 3 Series. In fact your G is very dated compared to the 3 series. Your comment about dated interior and Nav in the new MY 2012 shows you do not have first hand knowledge of the car.Go buy a new G37 then talk about how wonderful it is, stop reading the mag's and coming off as an expert."
4093,kdshapiro,"April 3, 2012 8:06PM","I really can't agree with your post. BMW makes the better sports sedan and has great tech. And while the g is certainly due for a refresh, it is a great car in its own right.The nav is very good, tech in the car is good. It's an acceleration monster and really hugs the road. The wood trim gives the interior a very classy look. Cup holders stink, but I love the electric telescoping steering wheel. Highway mileage is decent, trunk is roomy. I love that hids are standard. And I have all the goodies for a measly 45k. Bt integration is awesome, and the Bose is good. Non sport seats are comfortable.So while I love bmws, the g37 is not an also-ran and in almost every comparo, comes in second for good reason. I tested out the awd system during that freak October storm and I was impressed.As i started out this post, the g is a fine car in its own right."
4094,flightnurse,"April 3, 2012 9:56PM","Sweeny wrote, "" Fun odd fsct- Jeep and the c300 share the same parent - please give us updates on when to expect the 8speed auto becomes available.""This makes no sense, the Nissan Versa and Infiniti G37 are from the same parent too, so when we can expect the Versa to get a V6 option?"
4095,graphicguy,"April 4, 2012 4:21AM","kd....if Chrysler slapped an Imperial badge on the 300 would that make it a worthy candidate for this discussion?  Not disagreeing with you, only that, at the very least, I've heard Chrysler execs state that the 300 IS their luxury offering.flightnurse and nyc....I'm with you on the 0-60 thing.  If that was the end all to beat all, then this discussion would only be about Mustang GTs/Boss/KC, Camaro SSs, Charger/Challenger RTs and 'Vettes.Then again, as we all know, nothing really competes with a G series, regardless of the parameter you use......well, except maybe a Jeep."
4096,flightnurse,"April 4, 2012 5:46AM","KD, then the TSX shouldn't be here either since its an accord made fancy. Or  in JDM the G is far from a luxury car.Once again,  have driven the new Chrysler 300c? I think I know the answer already. I dont think you have, so why are saying that the 300c shouldn't be here if you have no first hand knowledge of the current 300c?"
4097,kdshapiro,"April 4, 2012 6:14AM","I think the TSX is the classic definition of an entry level sedan within a lineup of models. While it may not have the cache, I don't see why it's not an ELLPS. Acura markets it as a sporty vehicle.No, I haven't driven the 300, but what should be litmus test for including an ELLPS in this category. It has to be more than leather seats."
4098,sweendogy,"April 4, 2012 10:36AM",Good post- I especially agree that he should read the posts more carefully.
4099,sweendogy,"April 4, 2012 11:06AM",Yeah man- I know and rooted for you to get a great deal on the search and you did.  For the price you paid I think throws my cost agrument out the window- its a great deal on a well equipped car.  Like you pointed out most are not going to get such a deal- I would bet the 2012 are going close to list because of the new body.Landscape should change a bit and it's going to be interesting to see what happens with this new Caddy as well- looks like a power player on paper.
4100,sweendogy,"April 4, 2012 4:46PM","I Agree that the 300c and the c300 should be mentioned, yes i agree with flight, even when he asks for my age but doesnt respond why he needs it,don't be shocked.  I'm a firm believer that dealership experience means little certainly given the cars we talk about here - they should be low maintence and most are- sure some try to bait you with free maintence programs for free wipers and oil changes but most of these cars should not see the dealerships for more then a couple of oil changes for the first few years. I think the most important thing you can get from a dealer is a good deal on initial price.  Flight has a point we should look further and this 300c could be a BMW competitor in the future- a value leader as he once said even thou it's classified as full size and cars to the right are midsize at best. I am not a firm believer that an 8 speed transmission means anything at all but the guy has his Performance views and I guess a strong 8 speed is one of them.I think his statement has more value then others talking about m3s or Porsches that are clearly out off the category all together."
4101,graphicguy,"April 5, 2012 5:34AM","kd....outlived its usefulness?  Not so certain about that. The names may have indeed changed.  But, the market segment is still alive and vibrant (luxury sport sedans/coupes).nyc....BMW does indeed discount their cars pretty heavily....especially with lease subsidies.  I think I got $7K+ off on mine (including a hefty $2,500 rebate).  You got almost as much off with the addition of favorable money factors and residuals.This is not distressed merchandise.  They are ""best in class"" vehicles.That blunts things as far as making that financial commitment.That said, if I was staring at a ~$50K '12 328i, with a 4 cyl, with little to no discount, I'd be moving down the road into something else, for certain.I've tried to warm up to Mercedes a few times, both C and E class.  I can not do it.  For the life of me, I can't see the appeal....especially for the price.  They don't do one thing that's better than the competition.To add insult to injury, you can get a Chrysler 300C, which has a honkin' hemi, that rides and handles about the same as an E Class with a 6 cyl.  And, it has better tech features.  So, maybe the 300 does belong here."
4102,nyccarguy,"April 5, 2012 7:37AM","Hello wireless!  Welcome to theBMW 3 Series Rules The Universe, I mean Entry Level Luxury Performance Sedan board.  Congrats on your C350.  I'm glad you are enjoying it.  It is a beautiful car.  It's also got a ton of standard features.  So much so that I don't know why anybody would consider a ""loaded up"" C250 because it gets to the same sticker price very easily.Just curious as to where you live.  In many of our necks of the woods here, we like to have our ELLPS fitted with some sort of AWD system.  MB only offers the C300 w/ 4Matic AWD.Which 3 series did you drive?  Did you drive the C250 & C350?Thanks for sharing about your C350."
4103,qbrozen,"April 5, 2012 12:52PM",What does that mean? Is that a CR thing?
4104,sweendogy,"April 6, 2012 4:49AM","Lesson learned, pay heavy premium get the free maintence program for 4 years, enjoy the ultimate driving machine, but trade it back in before warrantee is up or it will be the ultimate repair bill."
4105,kdshapiro,"April 6, 2012 5:45AM",BMW sells a lot of cars. Maybe their target market doesn't read CR.
4106,qbrozen,"April 6, 2012 6:39AM",I only know I don't.
4107,dino001,"April 6, 2012 7:09AM","Even though Toyota was exonerated, CR had no reason to pull them from the recommended list, other than public opinionToo much conspiracy theory, IMHO.  It is actually much simpler.  Besides acceleration fiasco, Toyota was actually going through a quality dip during mid-to-late '00.  It was related to their goal of being No. 1 in sales, catching a moderate case of GMnitis, absorbing too many new suppliers too quickly and attempting too aggressive pricing cuts to meet the points (and sales quotas).  The acceleration thing was just the apex of the process.  Regardless whether the issue was real or imaginary (pedal was real and they kicking and screaming admitted it, electronics may have been imaginary) , CR simply noticed what people did - their new spanking Camries and Lexuses (Lexi?) were NOT as reliable as the previous ones.  They had no choice, but take them off that ""automatic recommendation"" list.  BTW automatic recommendation really meant that if a new model tested well enough to get positive review, they would not wait for the reliability data to recommend it, as history of previous models had a consistent track record of good reliability.  Toyota simply lost that streak.  There are plenty of models that have good reliability, but are not recommended due to lower score in tests and vice versa - good score, but reliability below average, or ""New/no data"".It is all consistent.  One can dispute their ratings (they tend to focus things that enthusiasts simply don't care about and other items that are very important to the enthusiasts get low weight in their score), also their reliability survey method can sometimes be disputed, as well.  I just don't exactly believe in conspiracy that the results are predetermined.  BMW 3-series is usually ""in or out"", depending on the year, point in the cycle.  They usually get top ratings in their category (so even CR likes them as ELLPS), but the recommendation is occasionally withheld, when the survey data shows consistent issues with significant repairs, regardless whether paid by the owner, or in warranty.BTW, Honda is going through similar crisis today as Toyota did in late '00.  It is not related to reliability, but to overall design/quality feel.  The new civic is such a flop (not in real terms, vs. expectations and competition progress) that Honda decided to accelerate the refreshing cycle."
4108,flightnurse,"April 6, 2012 7:30AM","Sweeny to set record straight In a posting that was pulled by the host, I responded why I asked your age."
4109,flightnurse,"March 29, 2012 6:45AM","Graphic the base Sonata's are horrible what do you want for $20K, however the standard features in the car are very impressive, I thought the same thing when I had one last year. I only rent from National, and at my elite level I can pick any car I want to drive, so if I see a Sonata and it's not a limited I pass it, I'll take a Camry instead."
4110,sweendogy,"March 29, 2012 8:42AM","I think it was the big 2, dont think ford took money from the AIFM. - they did receive a DOE loan to produce fuel efficient cars- so did tesla and the others. Have to like what the uS guys are doing with the loans- plus at 30% the government made out pretty good as well"
4111,nyccarguy,"March 29, 2012 11:16AM",Some pics of my recently acquired 2001 328xi.  Higher quality pics to follow.  Took these pre dawn with my beloved iPhone:
4112,stickguy,"March 29, 2012 11:30AM","should have just bought it in the first place.I really need to stop torturing myself looking at the CPO listings at my local dealer.  And I really need to stay the heck out of the showroom.  Well, maybe just stopping in for a quick test drive.  That couldn't possibly hurt, right?"
4113,nyccarguy,"March 29, 2012 11:43AM","Seems like BMW is trying to become more ""Mercedes-Like"" with their tuning their cars toward ride comfort & Mercedes is trying to become more ""BMW-Like"" trying to make their cars more sporty.I've yet to drive one, but if MB offers a C350 Sedan with 4Matic and Sport Suspension it may very well be the winner next time around.  MB puts some serious ""conquest cash incentives"" on their cars as of late too.I hope BMW figures out that electric power steering stinks and gives it to me how I like it!  Like in my E90."
4114,stickguy,"March 29, 2012 11:51AM","well, the just introduced 3 series sounds like a winner, so you should be good for a while.  Who knows (who cares!) about the other players.But, I am thinking that I wish I had the budget to snag my next (and very long term) ride now, with some of the nice 2008/2009 CPOs floating around."
4115,flightnurse,"March 29, 2012 2:22PM","Hey Stick all BMW dealers do that, it is nice to see what packages are on the cars when they list them for sale. I have noticed Audi does the same thing.FN"
4116,graphicguy,"March 29, 2012 4:15PM",Nyc.....too nice .  Big congrats!
4117,nyccarguy,"March 29, 2012 7:08PM",Thanks my friend.  I didn't negotiate as well as you could have Jedi Master.  I am ungodly happy with my BMW.  I love it!
4118,nyccarguy,"March 29, 2012 8:26PM","Thanks fedlawman!  I cannot wait to make it through break in.  I'm so ready to drop the hammer & see what it's made of;)I'll take some interior shots tomorrow.The difference between the BMW & others in the class is the fact that I've wanted a BMW of my own for a long time now.  Growing up in the 1980's, I never thought much of the E30's 3 box styling.  It wasn't until a close friend graduated college & bought himself a fully loaded E36 325is w/ stick shift & sport package.  It stickered for about the same as an E36 M3 at the time.  One night we were at a club in Buffalo.  At about 2AM, he was trying to hook up with some 6' blonde girl (my friend is 5'6"").  I told Chris I needed to get home to drive back to school (Ithaca) the next day.  He tossed me his car keys & said:  ""see you for breakfast.""I remember sliding into the sport seat of that E36 and it just fit me perfectly.  I spent the next 2 1/2 hours tearing around the streets of Buffalo.  I even perfectly rotated the car around corners & steered it's tail end with the throttle a few times.At breakfast the next AM.  ""Bradd, you know I don't care, but what were you doing with my car last night?""I tell him how much I LOVE his car & how difficult it will be to hop into my car (1992 Beretta GT) & drive back to Ithaca.  ""Why?""Chris tells me his sky pager kept going off (they say blowin up now) with messages like:  ""Chris, slow down!"". ""Chris, I think someone stole your car.""From that night in Buffalo until last week, I've wanted a BMW of my own.  I finally got it!  And I love it!"
4119,graphicguy,"March 30, 2012 5:23AM","nyc....you did good on your deal.  No worries there.I'm not one of those people who ""baby"" cars during break-in.  Now, I don't go tearing through the gears, redlining each one, every time I'm behind the wheel.  Nor, do I test the limits of ABS when I first get a car.But, I also don't make any undo effort to keep below a certain speed/RPM.  That philosophy has served me well.Wait until you get about 5K miles on it.  It seems to really open up then.  And MPG improves around that mark, too.Have fun!fedlawman....the 335i still uses the I-6, only it has the dual scroll turbo.  It also has all the other current engine tricks with VANOS (variable valve timing) and direct injection.  I took mine a step further and had the dealer add the power kit package that boosts HP by 20 and torque by 30+.  This is sanctioned by BMW, is warranted the same as the regular BMW warranty, and is mainly an update to the engine management system.I think both 3.0 I-6s (boosted and non-boosted) are way underrated for HP and torque, as both feel a lot stronger than BWM's numbers suggest."
4120,flightnurse,"March 30, 2012 6:31AM","I agree I don't baby mine nor do I red line it either, so far I'm averaging 21 in mine I only have 3700 miles on it too.I was under the impression that the 335i engine had the double VANOS (intake and exhaust.) Also if you swap out the intercooler for an aftermarket unit you will increase HP about 15%, this wont void the warranty either.German HP rating, I don't think it is just BMW, but all German brands. For the amount of HP that the german print I have always though they were off their mark. The 7 series with the Twin Turbo 6 is rated at 315hp and 330lbs, moves this 4600lb car fro 0-60 in 5.8 sec. This is a couple of ticks slower then a 3 series 4 cy turbo. Very impressive, when we drove one, I could have sworn it had more HP then what BMW rated it at.FN"
4121,nyccarguy,"March 30, 2012 7:04AM","I agree.  There's ALWAYS going to be someone who paid less.  I couldn't be happier with my car!  Besides the $5444 I got off the MSRP, I'm getting 2 pmt credits from BMWFS totaling $1000.  Any car deal (no matter what the salesman says) makes the dealer money.  You'll never get a car for ""Net Net."".I love my new BMW!"
4122,stickguy,"March 30, 2012 10:23AM","I am really jonesing for one of those CP) 328is I found.  Wonder if my son would care if I skipped paying his senior year college tuition?  A diploma is overrated, right?"
4123,stickguy,"March 30, 2012 10:54AM","so I forgot an appostrophe.  Supposed to have been plural (more than 1 328i!).  And I think he would have to sell a kidney or 2 to buld that much character.But, I am being tortured.  Just glanced out to the parking lot, and 2 down from my car is a new looking (old style, but not very old) black 3 series.  I feel like I am being stalked, or haunted.  Or just plain teased."
4124,nyccarguy,"March 30, 2012 11:19AM",Im being an enabler here once again - the car is sweet.
4125,graphicguy,"March 30, 2012 11:59AM","stick.....you got your son most of the way.  He can pick up the light work on the last year of his tuition..... :PBesides, as nyc pointed out, there are some deals to be had on '11 3 Series right now.  Gotta strike while the iron's hot!BTW.....I'm getting between 21 MPG and 22 MPG in town, and just broke 30 MPG in a mix of 90% highway and 10% city driving.  I run straightly Costco Premium in it.I'm happy with that."
4126,stickguy,"March 30, 2012 12:44PM",the one at my office (I stopped to look on my way out) was basically your car in black (over tan).  A 328i X-drive.  Not sure of the navi 9forgot to look).  Very nice looking.most likely a 2011 since the inspection sticker was issued 10/11.
4127,graphicguy,"March 31, 2012 5:56AM","flightnurse....not that it means all that much, but in my younger years a buddy and I had a ragged out Mustang track only car.  We used to run it at the local 1/4 mile track.I don't track anymore.  But, am always curious about the speed of my personal ride.  Very unofficial, and done with a passenger holding a digi watch, but I put up a 0-60 in the low 5s in my 335i.  That was before the Power Package install.  I'm certain it will it high 4s 0-60 now.Not too shabby for an automatic, 6 cyl."
